"timestamp","message"
"2019-02-01 00:45:01 GMT+0300","TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Light Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Light Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 00:45:01 GMT+0300","Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Light TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Extremum Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:45:01 GMT+0300","Classic TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light Extremum Absorption Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light TurnBack Buy: 1/0 win rate: 100 %"
"2019-02-01 00:45:01 GMT+0300","Classic Light TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Stick To Upper BB Buy: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","Stick To Lower BB Sell: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","RSI Buy: 0/0 win rate: 0 %"
"2019-02-01 00:45:01 GMT+0300","RSI Sell: 0/0 win rate: 0 %"
"2019-02-01 01:09:58 GMT+0300","Absorption Sell purchased"
"2019-02-01 01:09:59 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30269992501)"
"2019-02-01 01:09:59 GMT+0300","Extremum Absorption Sell purchased"
"2019-02-01 01:09:59 GMT+0300","Light Absorption Sell purchased"
"2019-02-01 01:09:59 GMT+0300","Light Extremum Absorption Sell purchased"
"2019-02-01 01:09:59 GMT+0300","Classic Light Absorption Sell purchased"
"2019-02-01 01:09:59 GMT+0300","Classic Light Extremum Absorption Sell purchased"
"2019-02-01 01:15:00 GMT+0300","Loss amount: -0.35"
"2019-02-01 01:15:00 GMT+0300","Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Extremum Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Light Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Light Extremum Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Classic Light Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Classic Light Extremum Absorption Sell banned"
"2019-02-01 01:15:00 GMT+0300","Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","Extremum Absorption Buy: 1/1 win rate: 50 %"
"2019-02-01 01:15:00 GMT+0300","Extremum Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","TurnBack Buy: 0/0 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","TurnBack Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","Light Absorption Buy: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","Light Absorption Sell: 0/1 win rate: 0 %"
"2019-02-01 01:15:00 GMT+0300","Light Extremum Absorption Buy: 1/1 win rate: 50 %"
