"timestamp","message"
"2019-02-21 03:50:00 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30736382061)"
"2019-02-21 03:50:00 GMT+0300","Classic Light Absorption Down got the highest win rate of 1 and purchased. Is direction up? false"
"2019-02-21 03:55:06 GMT+0300","Profit amount: 1.32"
"2019-02-21 03:55:06 GMT+0300","AU: 1/0 WR: 100 %. AD: 1/0 WR: 100 %. EAU: 2/0 WR: 100 %. EAD: 1/0 WR: 100 %. TU: 1/0 WR: 100 %. TD: 1/0 WR: 100 %. LAU: 2/0 WR: 100 %. LAD: 2/0 WR: 100 %. LEAU: 2/0 WR: 100 %. LEAD: 2/0 WR: 100 %. LTU: 1/0 WR: 100 %. LTD: 0/0 WR: 100 %. CAU: 1/0 WR: 100 %. CAD: 0/0 WR: 100 %. CEAU: 1/0 WR: 100 %. CEAD: 0/0 WR: 100 %. CTU: 0/0 WR: 100 %. CTD: 0/0 WR: 100 %. CLAU: 2/0 WR: 100 %. CLAD: 1/0 WR: 100 %. CLEAU: 2/0 WR: 100 %. CLEAD: 1/0 WR: 100 %. CLTU: 0/0 WR: 100 %. CLTD: 0/0 WR: 100 %. STUBBU: 0/0 WR: 100 %. STLBBD: 0/0 WR: 100 %. RSIU: 1/1 WR: 50 %. RSID: 0/0 WR: 100 %. ZU: 2/0 WR: 100 %. ZD: 3/0 WR: 100 %. "
"2019-02-21 04:30:00 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30737032241)"
"2019-02-21 04:30:00 GMT+0300","Absorption Up got the highest win rate of 1 and purchased. Is direction up? false"
"2019-02-21 04:35:48 GMT+0300","Loss amount: -0.35"
"2019-02-21 04:35:48 GMT+0300","AU: 1/1 WR: 50 %. AD: 1/0 WR: 100 %. EAU: 2/1 WR: 66 %. EAD: 1/0 WR: 100 %. TU: 1/0 WR: 100 %. TD: 1/0 WR: 100 %. LAU: 2/1 WR: 66 %. LAD: 2/0 WR: 100 %. LEAU: 2/1 WR: 66 %. LEAD: 2/0 WR: 100 %. LTU: 1/0 WR: 100 %. LTD: 0/0 WR: 100 %. CAU: 1/1 WR: 50 %. CAD: 0/0 WR: 100 %. CEAU: 1/1 WR: 50 %. CEAD: 0/0 WR: 100 %. CTU: 0/0 WR: 100 %. CTD: 0/0 WR: 100 %. CLAU: 2/1 WR: 66 %. CLAD: 1/0 WR: 100 %. CLEAU: 2/1 WR: 66 %. CLEAD: 1/0 WR: 100 %. CLTU: 0/0 WR: 100 %. CLTD: 0/0 WR: 100 %. STUBBU: 0/0 WR: 100 %. STLBBD: 0/0 WR: 100 %. RSIU: 1/1 WR: 50 %. RSID: 0/0 WR: 100 %. ZU: 2/0 WR: 100 %. ZD: 3/0 WR: 100 %. "
"2019-02-21 05:15:01 GMT+0300","Bought: Win payout if Volatility 10 Index is strictly lower than entry spot at 5 minutes after contract start time. (ID: 30737682801)"
"2019-02-21 05:15:02 GMT+0300","Light Extremum Absorption Up got the highest win rate of 0.6666666666666666 and purchased. Is direction up? false"
"2019-02-21 05:20:05 GMT+0300","Profit amount: 0.66"
