"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
488,"2019-03-06 07:42:54 GMT+0300","83960802268","CALL","8167.857","8171.917",0.35,0.66,"0.31"
489,"2019-03-06 07:47:59 GMT+0300","83961260368","CALL","8171.931","8170.811",0.35,"0.00","-0.35"
490,"2019-03-06 07:53:04 GMT+0300","83961715428","CALL","8169.684","8167.916","0.70","0.00","-0.70"
491,"2019-03-06 07:58:10 GMT+0300","83962128088","PUT","8167.397","8171.029","1.40","0.00","-1.40"
492,"2019-03-06 08:03:16 GMT+0300","83962594728","PUT","8171.576","8169.221","2.80",5.44,"2.64"
493,"2019-03-06 08:08:22 GMT+0300","83963032168","CALL","8169.101","8169.396",0.35,0.66,"0.31"
494,"2019-03-06 08:13:25 GMT+0300","83963454548","PUT","8169.021","8168.619",0.35,0.66,"0.31"
495,"2019-03-06 08:18:28 GMT+0300","83963902588","PUT","8168.844","8174.319",0.35,"0.00","-0.35"
496,"2019-03-06 08:23:34 GMT+0300","83964351968","PUT","8173.869","8177.176","0.70","0.00","-0.70"
497,"2019-03-06 08:28:40 GMT+0300","83964803468","CALL","8177.489","8177.575","1.40",2.72,"1.32"
498,"2019-03-06 08:33:46 GMT+0300","83965258168","CALL","8177.739","8171.122",0.35,"0.00","-0.35"
499,"2019-03-06 08:38:52 GMT+0300","83965703348","PUT","8171.091","8173.396","0.70","0.00","-0.70"
500,"2019-03-06 08:43:58 GMT+0300","83966154108","PUT","8173.120","8178.557","1.40","0.00","-1.40"
501,"2019-03-06 08:49:04 GMT+0300","83966618408","CALL","8179.177","8179.200","2.80",5.44,"2.64"
502,"2019-03-06 08:54:10 GMT+0300","83967080548","CALL","8178.669","8184.525",0.35,0.66,"0.31"
503,"2019-03-06 08:59:13 GMT+0300","83967534188","CALL","8184.216","8184.865",0.35,0.66,"0.31"
504,"2019-03-06 09:04:18 GMT+0300","83967996888","CALL","8185.280","8185.743",0.35,0.66,"0.31"
505,"2019-03-06 09:09:21 GMT+0300","83968460648","CALL","8185.701","8187.050",0.35,0.66,"0.31"
506,"2019-03-06 09:14:25 GMT+0300","83968925348","CALL","8187.405","8183.421",0.35,"0.00","-0.35"
507,"2019-03-06 09:19:30 GMT+0300","83969394968","CALL","8183.094","8183.951","0.70",1.36,"0.66"
508,"2019-03-06 09:24:36 GMT+0300","83969859608","PUT","8183.764","8180.465",0.35,0.66,"0.31"
509,"2019-03-06 09:29:39 GMT+0300","83970305048","CALL","8180.532","8178.538",0.35,"0.00","-0.35"
510,"2019-03-06 09:34:46 GMT+0300","83970768008","CALL","8178.379","8180.279","0.70",1.36,"0.66"
511,"2019-03-06 09:39:52 GMT+0300","83971220228","PUT","8180.363","8175.532",0.35,0.66,"0.31"
512,"2019-03-06 09:44:56 GMT+0300","83971704088","CALL","8175.417","8181.747",0.35,0.66,"0.31"
513,"2019-03-06 09:50:03 GMT+0300","83972184988","PUT","8181.621","8180.567",0.35,0.66,"0.31"
514,"2019-03-06 09:55:07 GMT+0300","83972655408","CALL","8181.115","8180.292",0.35,"0.00","-0.35"
515,"2019-03-06 10:00:12 GMT+0300","83973121408","CALL","8180.123","8180.084","0.70","0.00","-0.70"
516,"2019-03-06 10:05:16 GMT+0300","83973592988","CALL","8180.622","8180.912","1.40",2.72,"1.32"
517,"2019-03-06 10:10:22 GMT+0300","83974058208","CALL","8180.562","8179.893",0.35,"0.00","-0.35"
518,"2019-03-06 10:15:28 GMT+0300","83974510408","PUT","8180.386","8181.719","0.70","0.00","-0.70"
519,"2019-03-06 10:20:34 GMT+0300","83974999548","CALL","8181.229","8184.701","1.40",2.72,"1.32"
520,"2019-03-06 10:25:38 GMT+0300","83975481288","CALL","8185.443","8188.376",0.35,0.66,"0.31"
521,"2019-03-06 10:30:44 GMT+0300","83975983968","CALL","8188.289","8189.772",0.35,0.66,"0.31"
522,"2019-03-06 10:35:48 GMT+0300","83976462848","CALL","8189.873","8196.382",0.35,0.66,"0.31"
523,"2019-03-06 10:40:54 GMT+0300","83976933288","CALL","8196.814","8197.302",0.35,0.66,"0.31"
524,"2019-03-06 10:45:59 GMT+0300","83977395028","CALL","8197.112","8198.167",0.35,0.66,"0.31"
525,"2019-03-06 10:51:02 GMT+0300","83977850428","CALL","8197.832","8199.175",0.35,0.66,"0.31"
526,"2019-03-06 10:56:05 GMT+0300","83978301028","PUT","8199.493","8199.881",0.35,"0.00","-0.35"
527,"2019-03-06 11:01:10 GMT+0300","83978765648","CALL","8199.541","8201.406","0.70",1.36,"0.66"
528,"2019-03-06 11:06:14 GMT+0300","83979215288","CALL","8201.462","8200.470",0.35,"0.00","-0.35"
529,"2019-03-06 11:11:20 GMT+0300","83979672348","CALL","8200.964","8201.326","0.70",1.36,"0.66"
530,"2019-03-06 11:16:28 GMT+0300","83980129168","CALL","8201.365","8197.622",0.35,"0.00","-0.35"
531,"2019-03-06 11:21:42 GMT+0300","83980606048","PUT","8197.336","8197.008","0.70",1.36,"0.66"
532,"2019-03-06 11:26:48 GMT+0300","83981075088","PUT","8196.849","8198.967",0.35,"0.00","-0.35"
533,"2019-03-06 11:31:54 GMT+0300","83981545248","CALL","8199.372","8199.122","0.70","0.00","-0.70"
534,"2019-03-06 11:36:58 GMT+0300","83982017228","CALL","8199.344","8201.077","1.40",2.72,"1.32"
535,"2019-03-06 11:42:04 GMT+0300","83982483168","CALL","8200.955","8199.663",0.35,"0.00","-0.35"
536,"2019-03-06 11:47:10 GMT+0300","83982936288","PUT","8199.818","8201.771","0.70","0.00","-0.70"
537,"2019-03-06 11:52:16 GMT+0300","83983377688","CALL","8201.681","8203.107","1.40",2.72,"1.32"
538,"2019-03-06 11:57:24 GMT+0300","83983836908","CALL","8203.576","8205.228",0.35,0.66,"0.31"
539,"2019-03-06 12:02:27 GMT+0300","83984292588","PUT","8205.807","8208.366",0.35,"0.00","-0.35"
540,"2019-03-06 12:07:32 GMT+0300","83984745408","CALL","8208.145","8208.410","0.70",1.36,"0.66"
541,"2019-03-06 12:12:39 GMT+0300","83985172368","CALL","8208.361","8206.593",0.35,"0.00","-0.35"
542,"2019-03-06 12:17:44 GMT+0300","83985614708","PUT","8207.153","8207.601","0.70","0.00","-0.70"
543,"2019-03-06 12:22:50 GMT+0300","83986048028","CALL","8207.923","8205.220","1.40","0.00","-1.40"
544,"2019-03-06 12:27:56 GMT+0300","83986488368","CALL","8204.554","8203.664","2.80","0.00","-2.80"
545,"2019-03-06 12:33:02 GMT+0300","83986932868","PUT","8204.129","8205.818","5.60","0.00","-5.60"
546,"2019-03-06 12:38:08 GMT+0300","83987389428","CALL","8206.547","8205.357","11.20","0.00","-11.20"
547,"2019-03-06 12:43:16 GMT+0300","83987868568","CALL","8205.744","8199.649","22.40","0.00","-22.40"
548,"2019-03-06 12:48:22 GMT+0300","83988337868","PUT","8199.233","8198.834","44.80",86.98,"42.18"
549,"2019-03-06 12:53:28 GMT+0300","83988831048","PUT","8199.281","8198.645",0.35,0.66,"0.31"
550,"2019-03-06 12:58:33 GMT+0300","83989324788","PUT","8198.596","8203.066",0.35,"0.00","-0.35"
551,"2019-03-06 13:03:38 GMT+0300","83989833348","PUT","8203.622","8201.959","0.70",1.36,"0.66"
552,"2019-03-06 13:08:44 GMT+0300","83990317348","CALL","8202.454","8205.617",0.35,0.66,"0.31"
553,"2019-03-06 13:13:48 GMT+0300","83990793868","CALL","8205.765","8204.423",0.35,"0.00","-0.35"
554,"2019-03-06 13:18:54 GMT+0300","83991287728","CALL","8203.989","8201.857","0.70","0.00","-0.70"
555,"2019-03-06 13:24:00 GMT+0300","83991790948","PUT","8201.935","8199.336","1.40",2.72,"1.32"
556,"2019-03-06 13:29:06 GMT+0300","83992276888","PUT","8199.031","8201.525",0.35,"0.00","-0.35"
557,"2019-03-06 13:34:12 GMT+0300","83992758608","PUT","8201.926","8200.810","0.70",1.36,"0.66"
558,"2019-03-06 13:39:20 GMT+0300","83993244468","CALL","8200.972","8200.245",0.35,"0.00","-0.35"
559,"2019-03-06 13:44:26 GMT+0300","83993729888","PUT","8200.121","8200.687","0.70","0.00","-0.70"
560,"2019-03-06 13:49:32 GMT+0300","83994205568","PUT","8200.585","8199.440","1.40",2.72,"1.32"
561,"2019-03-06 13:54:40 GMT+0300","83994697548","CALL","8199.823","8198.514",0.35,"0.00","-0.35"
562,"2019-03-06 13:59:46 GMT+0300","83995166968","PUT","8198.782","8200.847","0.70","0.00","-0.70"
563,"2019-03-06 14:04:54 GMT+0300","83995670788","PUT","8200.789","8199.364","1.40",2.72,"1.32"
564,"2019-03-06 14:10:00 GMT+0300","83996173848","CALL","8199.141","8198.301",0.35,"0.00","-0.35"
565,"2019-03-06 14:15:06 GMT+0300","83996677128","PUT","8198.388","8196.739","0.70",1.36,"0.66"
566,"2019-03-06 14:20:12 GMT+0300","83997166788","PUT","8197.047","8195.421",0.35,0.66,"0.31"
567,"2019-03-06 14:25:15 GMT+0300","83997674448","PUT","8195.377","8195.741",0.35,"0.00","-0.35"
568,"2019-03-06 14:30:18 GMT+0300","83998186768","CALL","8196.162","8197.000","0.70",1.36,"0.66"
569,"2019-03-06 14:35:26 GMT+0300","83998702128","CALL","8196.561","8200.270",0.35,0.66,"0.31"
570,"2019-03-06 14:40:31 GMT+0300","83999208608","CALL","8200.152","8198.895",0.35,"0.00","-0.35"
571,"2019-03-06 14:45:38 GMT+0300","83999740668","PUT","8198.492","8196.212","0.70",1.36,"0.66"
572,"2019-03-06 14:50:52 GMT+0300","84000280588","PUT","8196.189","8197.659",0.35,"0.00","-0.35"
573,"2019-03-06 14:55:58 GMT+0300","84000819328","PUT","8197.641","8197.446","0.70",1.36,"0.66"
574,"2019-03-06 15:01:02 GMT+0300","84001359348","CALL","8197.446","8197.094",0.35,"0.00","-0.35"
575,"2019-03-06 15:06:10 GMT+0300","84001889348","PUT","8197.260","8198.122","0.70","0.00","-0.70"
576,"2019-03-06 15:11:16 GMT+0300","84002426088","CALL","8197.853","8195.676","1.40","0.00","-1.40"
577,"2019-03-06 15:16:20 GMT+0300","84002954928","CALL","8196.127","8196.826","2.80",5.44,"2.64"
578,"2019-03-06 15:21:27 GMT+0300","84003477488","CALL","8196.993","8199.299",0.35,0.66,"0.31"
579,"2019-03-06 15:26:31 GMT+0300","84004025828","CALL","8199.646","8201.452",0.35,0.66,"0.31"
580,"2019-03-06 15:31:35 GMT+0300","84004589228","CALL","8200.843","8199.989",0.35,"0.00","-0.35"
581,"2019-03-06 15:36:40 GMT+0300","84005147148","PUT","8200.280","8199.849","0.70",1.36,"0.66"
582,"2019-03-06 15:41:46 GMT+0300","84005704068","CALL","8199.629","8202.056",0.35,0.66,"0.31"
583,"2019-03-06 15:46:49 GMT+0300","84006262848","CALL","8202.156","8205.723",0.35,0.66,"0.31"
584,"2019-03-06 15:51:53 GMT+0300","84006832268","CALL","8205.974","8208.078",0.35,0.66,"0.31"
585,"2019-03-06 15:56:58 GMT+0300","84007426928","CALL","8207.484","8210.996",0.35,0.66,"0.31"
586,"2019-03-06 16:02:02 GMT+0300","84008034528","CALL","8210.441","8211.518",0.35,0.66,"0.31"
587,"2019-03-06 16:07:06 GMT+0300","84008628468","CALL","8211.207","8214.911",0.35,0.66,"0.31"
588,"2019-03-06 16:12:09 GMT+0300","84009220568","CALL","8214.702","8216.368",0.35,0.66,"0.31"
589,"2019-03-06 16:17:14 GMT+0300","84009831468","CALL","8216.770","8211.012",0.35,"0.00","-0.35"
590,"2019-03-06 16:22:20 GMT+0300","84010429668","PUT","8211.483","8210.047","0.70",1.36,"0.66"
591,"2019-03-06 16:27:24 GMT+0300","84011026968","PUT","8209.638","8212.627",0.35,"0.00","-0.35"
592,"2019-03-06 16:32:28 GMT+0300","84011621648","CALL","8212.491","8208.737","0.70","0.00","-0.70"
593,"2019-03-06 16:37:36 GMT+0300","84012237388","PUT","8208.619","8212.256","1.40","0.00","-1.40"
594,"2019-03-06 16:42:44 GMT+0300","84012832308","CALL","8211.300","8212.072","2.80",5.44,"2.64"
595,"2019-03-06 16:47:52 GMT+0300","84013417068","CALL","8212.757","8208.338",0.35,"0.00","-0.35"
596,"2019-03-06 16:53:01 GMT+0300","84014018808","PUT","8208.469","8209.876","0.70","0.00","-0.70"
597,"2019-03-06 16:58:06 GMT+0300","84014611008","PUT","8209.077","8212.110","1.40","0.00","-1.40"
598,"2019-03-06 17:03:12 GMT+0300","84015190788","CALL","8212.146","8207.304","2.80","0.00","-2.80"
599,"2019-03-06 17:08:18 GMT+0300","84015788688","PUT","8207.465","8208.521","5.60","0.00","-5.60"
600,"2019-03-06 17:13:24 GMT+0300","84016387568","PUT","8208.035","8209.132","11.20","0.00","-11.20"
601,"2019-03-06 17:18:30 GMT+0300","84017000948","PUT","8208.532","8207.444","22.40",43.49,"21.09"
602,"2019-03-06 17:23:34 GMT+0300","84017622428","CALL","8206.635","8209.978",0.35,0.66,"0.31"
603,"2019-03-06 17:28:38 GMT+0300","84018245608","PUT","8210.064","8208.792",0.35,0.66,"0.31"
604,"2019-03-06 17:33:44 GMT+0300","84018866708","CALL","8208.973","8207.463",0.35,"0.00","-0.35"
605,"2019-03-06 17:38:50 GMT+0300","84019503228","CALL","8208.168","8204.356","0.70","0.00","-0.70"
606,"2019-03-06 17:43:58 GMT+0300","84020153848","CALL","8204.031","8203.398","1.40","0.00","-1.40"
607,"2019-03-06 17:49:04 GMT+0300","84020807208","PUT","8203.672","8201.391","2.80",5.44,"2.64"
608,"2019-03-06 17:54:10 GMT+0300","84021459168","CALL","8201.337","8203.719",0.35,0.66,"0.31"
609,"2019-03-06 17:59:14 GMT+0300","84022123208","PUT","8203.938","8202.485",0.35,0.66,"0.31"
610,"2019-03-06 18:04:18 GMT+0300","84022771068","CALL","8202.664","8201.617",0.35,"0.00","-0.35"
611,"2019-03-06 18:09:26 GMT+0300","84023420108","PUT","8201.754","8198.494","0.70",1.36,"0.66"
612,"2019-03-06 18:14:32 GMT+0300","84024058308","CALL","8198.118","8195.931",0.35,"0.00","-0.35"
613,"2019-03-06 18:19:38 GMT+0300","84024698708","PUT","8194.974","8196.896","0.70","0.00","-0.70"
614,"2019-03-06 18:24:44 GMT+0300","84025339488","PUT","8197.786","8199.324","1.40","0.00","-1.40"
615,"2019-03-06 18:29:48 GMT+0300","84025995588","CALL","8200.166","8201.764","2.80",5.44,"2.64"
616,"2019-03-06 18:34:52 GMT+0300","84026666128","CALL","8201.936","8197.431",0.35,"0.00","-0.35"
617,"2019-03-06 18:39:58 GMT+0300","84027320008","CALL","8198.210","8200.788","0.70",1.36,"0.66"
618,"2019-03-06 18:45:04 GMT+0300","84027943668","CALL","8200.964","8200.409",0.35,"0.00","-0.35"
619,"2019-03-06 18:50:08 GMT+0300","84028575488","PUT","8199.970","8198.344","0.70",1.36,"0.66"
620,"2019-03-06 18:55:14 GMT+0300","84029188288","PUT","8198.344","8195.545",0.35,0.66,"0.31"
621,"2019-03-06 19:00:17 GMT+0300","84029800588","PUT","8195.415","8197.010",0.35,"0.00","-0.35"
622,"2019-03-06 19:05:24 GMT+0300","84030409668","CALL","8196.961","8200.021","0.70",1.36,"0.66"
623,"2019-03-06 19:10:28 GMT+0300","84031007388","CALL","8200.413","8201.397",0.35,0.66,"0.31"
624,"2019-03-06 19:15:31 GMT+0300","84031628808","CALL","8201.213","8200.156",0.35,"0.00","-0.35"
625,"2019-03-06 19:20:36 GMT+0300","84032226308","PUT","8200.438","8201.490","0.70","0.00","-0.70"
626,"2019-03-06 19:25:42 GMT+0300","84032835688","CALL","8201.691","8201.129","1.40","0.00","-1.40"
627,"2019-03-06 19:30:46 GMT+0300","84033452868","PUT","8201.101","8201.822","2.80","0.00","-2.80"
628,"2019-03-06 19:35:52 GMT+0300","84034078028","PUT","8202.634","8202.955","5.60","0.00","-5.60"
629,"2019-03-06 19:40:56 GMT+0300","84034673348","CALL","8203.222","8200.200","11.20","0.00","-11.20"
630,"2019-03-06 19:46:02 GMT+0300","84035284388","PUT","8200.372","8203.484","22.40","0.00","-22.40"
631,"2019-03-06 19:51:08 GMT+0300","84035898528","CALL","8203.770","8206.868","44.80","87.00","42.20"
632,"2019-03-06 19:56:14 GMT+0300","84036526788","CALL","8206.637","8207.577",0.35,0.66,"0.31"
633,"2019-03-06 20:01:17 GMT+0300","84037160628","CALL","8208.040","8209.709",0.35,0.66,"0.31"
634,"2019-03-06 20:06:21 GMT+0300","84037758048","CALL","8209.492","8204.477",0.35,"0.00","-0.35"
635,"2019-03-06 20:11:28 GMT+0300","84038370068","PUT","8204.396","8201.649","0.70",1.36,"0.66"
636,"2019-03-06 20:16:34 GMT+0300","84038971008","PUT","8201.695","8198.590",0.35,0.66,"0.31"
637,"2019-03-06 20:21:37 GMT+0300","84039548008","PUT","8198.622","8199.537",0.35,"0.00","-0.35"
638,"2019-03-06 20:26:42 GMT+0300","84040127148","CALL","8199.608","8196.373","0.70","0.00","-0.70"
639,"2019-03-06 20:31:46 GMT+0300","84040717648","PUT","8196.174","8198.229","1.40","0.00","-1.40"
640,"2019-03-06 20:36:52 GMT+0300","84041299188","PUT","8197.912","8194.672","2.80",5.44,"2.64"
641,"2019-03-06 20:41:56 GMT+0300","84041880728","PUT","8194.722","8197.009",0.35,"0.00","-0.35"
642,"2019-03-06 20:47:02 GMT+0300","84042475668","PUT","8197.357","8199.238","0.70","0.00","-0.70"
643,"2019-03-06 20:52:08 GMT+0300","84043079808","CALL","8198.997","8199.517","1.40",2.72,"1.32"
644,"2019-03-06 20:57:14 GMT+0300","84043663568","PUT","8199.002","8196.138",0.35,0.66,"0.31"
645,"2019-03-06 21:02:17 GMT+0300","84044254328","PUT","8196.460","8200.897",0.35,"0.00","-0.35"
646,"2019-03-06 21:07:22 GMT+0300","84044846308","CALL","8201.108","8205.227","0.70",1.36,"0.66"
647,"2019-03-06 21:12:28 GMT+0300","84045420148","CALL","8205.455","8201.269",0.35,"0.00","-0.35"
648,"2019-03-06 21:17:34 GMT+0300","84046023868","CALL","8201.310","8196.725","0.70","0.00","-0.70"
649,"2019-03-06 21:22:40 GMT+0300","84046597348","PUT","8196.816","8196.932","1.40","0.00","-1.40"
650,"2019-03-06 21:27:46 GMT+0300","84047145328","PUT","8196.560","8196.113","2.80",5.44,"2.64"
651,"2019-03-06 21:32:50 GMT+0300","84047693268","CALL","8196.440","8193.250",0.35,"0.00","-0.35"
652,"2019-03-06 21:38:00 GMT+0300","84048249508","PUT","8193.296","8192.008","0.70",1.36,"0.66"
653,"2019-03-06 21:43:04 GMT+0300","84048801728","PUT","8191.743","8192.876",0.35,"0.00","-0.35"
654,"2019-03-06 21:48:10 GMT+0300","84049363208","CALL","8193.395","8196.915","0.70",1.36,"0.66"
655,"2019-03-06 21:53:16 GMT+0300","84049876928","CALL","8197.182","8195.448",0.35,"0.00","-0.35"
656,"2019-03-06 21:58:24 GMT+0300","84050367788","CALL","8195.991","8199.456","0.70",1.36,"0.66"
657,"2019-03-06 22:03:28 GMT+0300","84050888608","CALL","8199.077","8200.947",0.35,0.66,"0.31"
658,"2019-03-06 22:08:36 GMT+0300","84051417468","CALL","8201.800","8201.901",0.35,0.66,"0.31"
659,"2019-03-06 22:13:39 GMT+0300","84051962928","CALL","8201.935","8201.771",0.35,"0.00","-0.35"
660,"2019-03-06 22:18:46 GMT+0300","84052509288","CALL","8201.024","8198.819","0.70","0.00","-0.70"
661,"2019-03-06 22:23:52 GMT+0300","84053058508","PUT","8199.445","8198.810","1.40",2.72,"1.32"
662,"2019-03-06 22:28:58 GMT+0300","84053601028","PUT","8198.825","8200.000",0.35,"0.00","-0.35"
663,"2019-03-06 22:34:02 GMT+0300","84054147708","PUT","8200.442","8204.443","0.70","0.00","-0.70"
664,"2019-03-06 22:39:06 GMT+0300","84054694588","CALL","8204.567","8203.880","1.40","0.00","-1.40"
665,"2019-03-06 22:44:12 GMT+0300","84055237828","CALL","8203.909","8202.347","2.80","0.00","-2.80"
666,"2019-03-06 22:49:18 GMT+0300","84055791628","CALL","8202.628","8204.908","5.60",10.88,"5.28"
667,"2019-03-06 22:54:22 GMT+0300","84056310088","PUT","8204.588","8206.351",0.35,"0.00","-0.35"
668,"2019-03-06 22:59:30 GMT+0300","84056828748","CALL","8207.130","8203.243","0.70","0.00","-0.70"
669,"2019-03-06 23:04:34 GMT+0300","84057352528","CALL","8203.680","8202.330","1.40","0.00","-1.40"
670,"2019-03-06 23:09:40 GMT+0300","84057857128","PUT","8201.657","8205.264","2.80","0.00","-2.80"
671,"2019-03-06 23:14:46 GMT+0300","84058358248","PUT","8205.568","8200.084","5.60",10.87,"5.27"
672,"2019-03-06 23:19:52 GMT+0300","84058843328","CALL","8200.302","8198.867",0.35,"0.00","-0.35"
673,"2019-03-06 23:24:56 GMT+0300","84059307968","PUT","8198.962","8204.283","0.70","0.00","-0.70"
674,"2019-03-06 23:30:02 GMT+0300","84059790948","CALL","8204.167","8201.894","1.40","0.00","-1.40"
675,"2019-03-06 23:35:08 GMT+0300","84060285268","PUT","8202.459","8205.597","2.80","0.00","-2.80"
676,"2019-03-06 23:40:14 GMT+0300","84060782828","PUT","8206.253","8204.397","5.60",10.87,"5.27"
677,"2019-03-06 23:45:20 GMT+0300","84061268148","PUT","8204.226","8205.569",0.35,"0.00","-0.35"
678,"2019-03-06 23:50:26 GMT+0300","84061754188","PUT","8205.581","8204.342","0.70",1.36,"0.66"
679,"2019-03-06 23:55:30 GMT+0300","84062232708","CALL","8204.534","8202.823",0.35,"0.00","-0.35"
680,"2019-03-06 00:00:38 GMT+0300","84062726048","PUT","8202.747","8206.394","0.70","0.00","-0.70"
681,"2019-03-06 00:05:42 GMT+0300","84063207148","CALL","8206.170","8207.078","1.40",2.72,"1.32"
682,"2019-03-06 00:10:46 GMT+0300","84063683708","CALL","8206.595","8206.895",0.35,0.66,"0.31"
683,"2019-03-06 00:15:49 GMT+0300","84064144548","CALL","8206.874","8206.814",0.35,"0.00","-0.35"
684,"2019-03-06 00:20:56 GMT+0300","84064610848","PUT","8206.658","8203.852","0.70",1.36,"0.66"
685,"2019-03-06 00:26:00 GMT+0300","84065081488","PUT","8203.515","8199.658",0.35,0.66,"0.31"
686,"2019-03-06 00:31:03 GMT+0300","84065552728","PUT","8199.239","8201.917",0.35,"0.00","-0.35"
687,"2019-03-06 00:36:08 GMT+0300","84066024728","CALL","8201.217","8196.280","0.70","0.00","-0.70"
688,"2019-03-06 00:41:12 GMT+0300","84066484108","PUT","8196.215","8194.890","1.40",2.72,"1.32"
689,"2019-03-06 00:46:16 GMT+0300","84066952248","PUT","8194.976","8192.865",0.35,0.66,"0.31"
690,"2019-03-06 00:51:19 GMT+0300","84067428148","PUT","8192.948","8189.226",0.35,0.66,"0.31"
691,"2019-03-06 00:56:22 GMT+0300","84067920208","PUT","8188.729","8186.415",0.35,0.66,"0.31"
692,"2019-03-06 01:01:29 GMT+0300","84068419788","PUT","8186.365","8182.062",0.35,0.66,"0.31"
693,"2019-03-06 01:06:32 GMT+0300","84068905428","PUT","8182.134","8185.406",0.35,"0.00","-0.35"
694,"2019-03-06 01:11:36 GMT+0300","84069396308","PUT","8185.663","8186.157","0.70","0.00","-0.70"
695,"2019-03-06 01:16:42 GMT+0300","84069894228","CALL","8185.781","8183.918","1.40","0.00","-1.40"
696,"2019-03-06 01:21:46 GMT+0300","84070373228","PUT","8183.849","8182.363","2.80",5.44,"2.64"
697,"2019-03-06 01:26:52 GMT+0300","84070859928","PUT","8182.524","8182.614",0.35,"0.00","-0.35"
698,"2019-03-06 01:31:58 GMT+0300","84071357528","PUT","8182.558","8181.828","0.70",1.36,"0.66"
699,"2019-03-06 01:37:04 GMT+0300","84071848188","CALL","8181.815","8179.915",0.35,"0.00","-0.35"
700,"2019-03-06 01:42:10 GMT+0300","84072332748","PUT","8179.669","8179.268","0.70",1.36,"0.66"
701,"2019-03-06 01:47:16 GMT+0300","84072820688","PUT","8179.804","8175.363",0.35,0.66,"0.31"
702,"2019-03-06 01:52:19 GMT+0300","84073315268","PUT","8175.114","8178.269",0.35,"0.00","-0.35"
703,"2019-03-06 01:57:26 GMT+0300","84073809208","PUT","8178.949","8182.406","0.70","0.00","-0.70"
704,"2019-03-06 02:02:32 GMT+0300","84074299988","CALL","8182.466","8179.343","1.40","0.00","-1.40"
705,"2019-03-06 02:07:39 GMT+0300","84074797988","PUT","8178.790","8179.691","2.80","0.00","-2.80"
706,"2019-03-06 02:12:44 GMT+0300","84075311448","PUT","8180.057","8179.453","5.60",10.87,"5.27"
707,"2019-03-06 02:17:48 GMT+0300","84075812708","CALL","8179.176","8180.308",0.35,0.66,"0.31"
708,"2019-03-06 02:22:52 GMT+0300","84076323648","PUT","8180.523","8176.431",0.35,0.66,"0.31"
709,"2019-03-06 02:27:56 GMT+0300","84076834628","CALL","8177.064","8177.421",0.35,0.66,"0.31"
710,"2019-03-06 02:33:00 GMT+0300","84077343848","PUT","8178.016","8179.862",0.35,"0.00","-0.35"
711,"2019-03-06 02:38:06 GMT+0300","84077857168","PUT","8179.845","8175.910","0.70",1.36,"0.66"
712,"2019-03-06 02:43:12 GMT+0300","84078363548","CALL","8175.750","8174.724",0.35,"0.00","-0.35"
713,"2019-03-06 02:48:18 GMT+0300","84078867488","PUT","8174.735","8175.523","0.70","0.00","-0.70"
714,"2019-03-06 02:53:24 GMT+0300","84079386528","PUT","8175.238","8176.518","1.40","0.00","-1.40"
715,"2019-03-06 02:58:30 GMT+0300","84079879508","PUT","8177.160","8172.848","2.80",5.44,"2.64"
716,"2019-03-07 03:03:36 GMT+0300","84080357388","CALL","8173.020","8172.709",0.35,"0.00","-0.35"
717,"2019-03-07 03:08:42 GMT+0300","84080819948","PUT","8172.240","8173.906","0.70","0.00","-0.70"
718,"2019-03-07 03:13:48 GMT+0300","84081278708","PUT","8174.918","8176.159","1.40","0.00","-1.40"
719,"2019-03-07 03:18:57 GMT+0300","84081745548","CALL","8176.297","8177.938","2.80",5.44,"2.64"
720,"2019-03-07 03:24:04 GMT+0300","84082235688","CALL","8178.122","8178.025",0.35,"0.00","-0.35"
721,"2019-03-07 03:29:10 GMT+0300","84082714448","CALL","8178.262","8178.218","0.70","0.00","-0.70"
722,"2019-03-07 03:34:18 GMT+0300","84083193228","CALL","8178.594","8175.626","1.40","0.00","-1.40"
723,"2019-03-07 03:39:24 GMT+0300","84083666728","CALL","8176.125","8179.057","2.80",5.44,"2.64"
724,"2019-03-07 03:44:30 GMT+0300","84084137788","PUT","8179.196","8178.537",0.35,0.66,"0.31"
725,"2019-03-07 03:49:33 GMT+0300","84084616648","CALL","8178.883","8176.209",0.35,"0.00","-0.35"
726,"2019-03-07 03:54:40 GMT+0300","84085113288","CALL","8176.199","8176.316","0.70",1.36,"0.66"
727,"2019-03-07 03:59:47 GMT+0300","84085607108","PUT","8176.175","8177.040",0.35,"0.00","-0.35"
728,"2019-03-07 04:04:57 GMT+0300","84086108748","PUT","8177.260","8176.303","0.70",1.36,"0.66"
729,"2019-03-07 04:10:06 GMT+0300","84086579028","PUT","8176.652","8176.773",0.35,"0.00","-0.35"
730,"2019-03-07 04:15:12 GMT+0300","84087065828","CALL","8177.198","8176.376","0.70","0.00","-0.70"
731,"2019-03-07 04:20:20 GMT+0300","84087557988","CALL","8176.600","8178.012","1.40",2.72,"1.32"
732,"2019-03-07 04:25:26 GMT+0300","84088029128","CALL","8178.317","8175.301",0.35,"0.00","-0.35"
733,"2019-03-07 04:30:32 GMT+0300","84088520208","CALL","8175.066","8172.633","0.70","0.00","-0.70"
734,"2019-03-07 04:35:36 GMT+0300","84089020608","CALL","8172.397","8175.415","1.40",2.72,"1.32"
735,"2019-03-07 04:40:42 GMT+0300","84089514248","PUT","8175.005","8175.665",0.35,"0.00","-0.35"
